"","individual_id","dates","default"
"9906",240,2013-12-01,0
"9907",240,2014-01-01,0
"9908",240,2014-02-01,0
"9909",240,2014-03-01,0
"9910",240,2014-04-01,0
"9911",240,2014-05-01,0
"9912",240,2014-06-01,0
"9913",240,2014-07-01,0
"9914",240,2014-08-01,0
"9915",240,2014-09-01,0
"9916",240,2014-10-01,0
"9917",240,2014-11-01,0
"9918",240,2014-12-01,0
"9919",240,2015-01-01,0
"9920",240,2015-02-01,0
"9921",240,2015-03-01,0
"9922",240,2015-04-01,0
"9923",240,2015-05-01,0
"9924",240,2015-06-01,0
"9925",240,2015-07-01,0
"9926",240,2015-08-01,0
"9927",240,2015-09-01,0
"9928",240,2015-10-01,0
"9929",240,2015-11-01,0
"9930",240,2015-12-01,0
"9931",240,2016-01-01,0
"9932",240,2016-02-01,0
"9933",240,2016-03-01,0
"9934",240,2016-04-01,0
"9935",240,2016-05-01,0
"9936",240,2016-06-01,0
"9937",240,2016-07-01,0
"9938",240,2016-08-01,0
"9939",240,2016-09-01,0
"9940",240,2016-10-01,0
"9941",240,2016-11-01,0
"9942",240,2016-12-01,0
"9943",240,2017-01-01,0
"9944",240,2017-02-01,0
"9945",240,2017-03-01,0
"9946",240,2017-04-01,0
"9947",240,2017-05-01,0
"9948",240,2017-06-01,0
"9949",240,2017-07-01,0
"9950",240,2017-08-01,0
"9951",240,2017-09-01,0
"9952",240,2017-10-01,0
"9953",240,2017-11-01,0
"9954",241,2013-01-01,0
"9955",241,2013-02-01,0
"9956",241,2013-03-01,0
"9957",241,2013-04-01,0
"9958",241,2013-05-01,0
"9959",241,2013-06-01,0
"9960",241,2013-07-01,0
"9961",241,2013-08-01,0
"9962",241,2013-09-01,0
"9963",241,2013-10-01,0
"9964",241,2013-11-01,0
"9965",241,2013-12-01,0
"9966",241,2014-01-01,0
"9967",241,2014-02-01,0
"9968",241,2014-03-01,0
"9969",241,2014-04-01,0
"9970",241,2014-05-01,0
"9971",241,2014-06-01,0
"9972",241,2014-07-01,0
"9973",241,2014-08-01,0
"9974",241,2014-09-01,0
"9975",241,2014-10-01,0
"9976",241,2014-11-01,0
"9977",241,2014-12-01,0
"9978",241,2015-01-01,0
"9979",241,2015-02-01,0
"9980",241,2015-03-01,0
"9981",241,2015-04-01,0
"9982",241,2015-05-01,0
"9983",241,2015-06-01,0
"9984",241,2015-07-01,0
"9985",241,2015-08-01,0
"9986",241,2015-09-01,0
"9987",241,2015-10-01,0
"9988",241,2015-11-01,0
"9989",241,2015-12-01,0
"9990",241,2016-01-01,0
"9991",241,2016-02-01,0
"9992",241,2016-03-01,0
"9993",241,2016-04-01,0
"9994",241,2016-05-01,0
"9995",241,2016-06-01,0
"9996",241,2016-07-01,0
"9997",241,2016-08-01,0
"9998",241,2016-09-01,0
"9999",241,2016-10-01,0
"10000",241,2016-11-01,0
"10001",241,2016-12-01,0
"10002",241,2017-01-01,0
"10003",241,2017-02-01,0
"10004",241,2017-03-01,0
"10005",241,2017-04-01,1
"10006",242,2013-01-01,0
"10007",242,2013-02-01,0
"10008",242,2013-03-01,0
"10009",242,2013-04-01,0
"10010",242,2013-05-01,0
"10011",242,2013-06-01,0
"10012",242,2013-07-01,0
"10013",242,2013-08-01,0
"10014",242,2013-09-01,0
"10015",242,2013-10-01,0
"10016",242,2013-11-01,0
"10017",242,2013-12-01,0
"10018",242,2014-01-01,0
"10019",242,2014-02-01,1
"10020",243,2013-01-01,0
"10021",243,2013-02-01,0
"10022",243,2013-03-01,0
"10023",243,2013-04-01,0
"10024",243,2013-05-01,0
"10025",243,2013-06-01,0
"10026",243,2013-07-01,0
"10027",243,2013-08-01,0
"10028",243,2013-09-01,0
"10029",243,2013-10-01,0
"10030",243,2013-11-01,0
"10031",243,2013-12-01,0
"10032",243,2014-01-01,0
"10033",243,2014-02-01,0
"10034",243,2014-03-01,0
"10035",243,2014-04-01,0
"10036",243,2014-05-01,0
"10037",243,2014-06-01,0
"10038",243,2014-07-01,0
"10039",243,2014-08-01,0
"10040",243,2014-09-01,0
"10041",243,2014-10-01,0
"10042",243,2014-11-01,0
"10043",243,2014-12-01,0
"10044",243,2015-01-01,0
"10045",243,2015-02-01,0
"10046",243,2015-03-01,0
"10047",243,2015-04-01,0
"10048",243,2015-05-01,0
"10049",243,2015-06-01,0
"10050",243,2015-07-01,0
"10051",243,2015-08-01,0
"10052",243,2015-09-01,0
"10053",243,2015-10-01,0
"10054",243,2015-11-01,0
"10055",243,2015-12-01,0
"10056",243,2016-01-01,0
"10057",243,2016-02-01,0
"10058",243,2016-03-01,0
"10059",243,2016-04-01,0
"10060",243,2016-05-01,0
"10061",243,2016-06-01,0
"10062",243,2016-07-01,0
"10063",243,2016-08-01,0
"10064",243,2016-09-01,0
"10065",243,2016-10-01,0
"10066",243,2016-11-01,0
"10067",243,2016-12-01,0
"10068",243,2017-01-01,0
"10069",243,2017-02-01,0
"10070",243,2017-03-01,0
"10071",243,2017-04-01,0
"10072",243,2017-05-01,0
"10073",243,2017-06-01,0
"10074",243,2017-07-01,0
"10075",243,2017-08-01,0
"10076",243,2017-09-01,0
"10077",243,2017-10-01,0
"10078",243,2017-11-01,0
"10079",244,2013-01-01,0
"10080",244,2013-02-01,0
"10081",244,2013-03-01,0
"10082",244,2013-04-01,0
"10083",244,2013-05-01,0
"10084",244,2013-06-01,0
"10085",244,2013-07-01,0
"10086",244,2013-08-01,0
"10087",244,2013-09-01,0
"10088",244,2013-10-01,0
"10089",244,2013-11-01,0
"10090",244,2013-12-01,0
"10091",244,2014-01-01,0
"10092",244,2014-02-01,0
"10093",244,2014-03-01,0
"10094",244,2014-04-01,0
"10095",244,2014-05-01,0
"10096",244,2014-06-01,0
"10097",244,2014-07-01,0
"10098",244,2014-08-01,0
"10099",244,2014-09-01,0
"10100",244,2014-10-01,0
"10101",244,2014-11-01,0
"10102",244,2014-12-01,0
"10103",244,2015-01-01,0
"10104",244,2015-02-01,0
"10105",244,2015-03-01,0
"10106",244,2015-04-01,0
"10107",244,2015-05-01,0
"10108",244,2015-06-01,0
"10109",244,2015-07-01,0
"10110",244,2015-08-01,0
"10111",244,2015-09-01,0
"10112",244,2015-10-01,0
"10113",244,2015-11-01,0
"10114",244,2015-12-01,0
"10115",244,2016-01-01,0
"10116",244,2016-02-01,0
"10117",244,2016-03-01,0
"10118",244,2016-04-01,0
"10119",244,2016-05-01,0
"10120",244,2016-06-01,0
"10121",244,2016-07-01,0
"10122",244,2016-08-01,0
"10123",244,2016-09-01,0
"10124",244,2016-10-01,0
"10125",244,2016-11-01,0
"10126",244,2016-12-01,0
"10127",244,2017-01-01,0
"10128",244,2017-02-01,0
"10129",244,2017-03-01,0
"10130",244,2017-04-01,0
"10131",244,2017-05-01,0
"10132",244,2017-06-01,0
"10133",244,2017-07-01,0
"10134",244,2017-08-01,0
"10135",244,2017-09-01,0
"10136",244,2017-10-01,0
"10137",244,2017-11-01,0
"10138",245,2013-01-01,0
"10139",245,2013-02-01,0
"10140",245,2013-03-01,0
"10141",245,2013-04-01,0
"10142",245,2013-05-01,0
"10143",245,2013-06-01,0
"10144",245,2013-07-01,0
"10145",245,2013-08-01,0
"10146",245,2013-09-01,0
"10147",245,2013-10-01,0
"10148",245,2013-11-01,0
"10149",245,2013-12-01,0
"10150",245,2014-01-01,0
"10151",245,2014-02-01,0
"10152",245,2014-03-01,0
"10153",245,2014-04-01,1
"10154",246,2013-01-01,0
"10155",246,2013-02-01,0
"10156",246,2013-03-01,0
"10157",246,2013-04-01,0
"10158",246,2013-05-01,0
"10159",246,2013-06-01,0
"10160",246,2013-07-01,0
"10161",246,2013-08-01,0
"10162",246,2013-09-01,0
"10163",246,2013-10-01,0
"10164",246,2013-11-01,0
"10165",246,2013-12-01,0
"10166",246,2014-01-01,0
"10167",246,2014-02-01,0
"10168",246,2014-03-01,0
"10169",246,2014-04-01,0
"10170",246,2014-05-01,0
"10171",246,2014-06-01,0
"10172",246,2014-07-01,0
"10173",246,2014-08-01,0
"10174",246,2014-09-01,0
"10175",246,2014-10-01,0
"10176",246,2014-11-01,0
"10177",246,2014-12-01,0
"10178",246,2015-01-01,0
"10179",246,2015-02-01,0
"10180",246,2015-03-01,0
"10181",246,2015-04-01,0
"10182",246,2015-05-01,0
"10183",246,2015-06-01,0
"10184",246,2015-07-01,0
"10185",246,2015-08-01,0
"10186",246,2015-09-01,0
"10187",246,2015-10-01,0
"10188",246,2015-11-01,0
"10189",246,2015-12-01,0
"10190",246,2016-01-01,0
"10191",246,2016-02-01,0
"10192",246,2016-03-01,0
"10193",246,2016-04-01,0
"10194",246,2016-05-01,0
"10195",246,2016-06-01,0
"10196",246,2016-07-01,0
"10197",246,2016-08-01,0
"10198",246,2016-09-01,0
"10199",246,2016-10-01,0
"10200",246,2016-11-01,0
"10201",246,2016-12-01,0
"10202",246,2017-01-01,0
"10203",246,2017-02-01,0
"10204",246,2017-03-01,0
"10205",246,2017-04-01,0
"10206",246,2017-05-01,0
"10207",246,2017-06-01,0
"10208",246,2017-07-01,0
"10209",246,2017-08-01,0
"10210",246,2017-09-01,0
"10211",246,2017-10-01,0
"10212",246,2017-11-01,0
"10213",247,2013-01-01,0
"10214",247,2013-02-01,0
"10215",247,2013-03-01,0
"10216",247,2013-04-01,0
"10217",247,2013-05-01,0
"10218",247,2013-06-01,0
"10219",247,2013-07-01,0
"10220",247,2013-08-01,0
"10221",247,2013-09-01,0
"10222",247,2013-10-01,0
"10223",247,2013-11-01,0
"10224",247,2013-12-01,0
"10225",247,2014-01-01,0
"10226",247,2014-02-01,0
"10227",247,2014-03-01,0
"10228",247,2014-04-01,0
"10229",247,2014-05-01,0
"10230",247,2014-06-01,1
"10231",248,2013-01-01,0
"10232",248,2013-02-01,0
"10233",248,2013-03-01,0
"10234",248,2013-04-01,0
"10235",248,2013-05-01,0
"10236",248,2013-06-01,0
"10237",248,2013-07-01,0
"10238",248,2013-08-01,0
"10239",248,2013-09-01,0
"10240",248,2013-10-01,0
"10241",248,2013-11-01,0
"10242",248,2013-12-01,0
"10243",248,2014-01-01,0
"10244",248,2014-02-01,0
"10245",248,2014-03-01,0
"10246",248,2014-04-01,0
"10247",248,2014-05-01,0
"10248",248,2014-06-01,0
"10249",248,2014-07-01,0
"10250",248,2014-08-01,0
"10251",248,2014-09-01,0
"10252",248,2014-10-01,0
"10253",248,2014-11-01,0
"10254",248,2014-12-01,0
"10255",248,2015-01-01,0
"10256",248,2015-02-01,0
"10257",248,2015-03-01,0
"10258",248,2015-04-01,0
"10259",248,2015-05-01,0
"10260",248,2015-06-01,0
"10261",248,2015-07-01,0
"10262",248,2015-08-01,0
"10263",248,2015-09-01,0
"10264",248,2015-10-01,0
"10265",248,2015-11-01,0
"10266",248,2015-12-01,0
"10267",248,2016-01-01,0
"10268",248,2016-02-01,0
"10269",248,2016-03-01,0
"10270",248,2016-04-01,0
"10271",248,2016-05-01,0
"10272",248,2016-06-01,0
"10273",248,2016-07-01,0
"10274",248,2016-08-01,0
"10275",248,2016-09-01,0
"10276",248,2016-10-01,0
"10277",248,2016-11-01,0
"10278",248,2016-12-01,0
"10279",248,2017-01-01,0
"10280",248,2017-02-01,0
"10281",248,2017-03-01,0
"10282",248,2017-04-01,0
"10283",248,2017-05-01,0
"10284",248,2017-06-01,0
"10285",248,2017-07-01,0
"10286",248,2017-08-01,0
"10287",248,2017-09-01,0
"10288",248,2017-10-01,0
"10289",248,2017-11-01,0
"10290",249,2013-01-01,0
"10291",249,2013-02-01,0
"10292",249,2013-03-01,0
"10293",249,2013-04-01,0
"10294",249,2013-05-01,0
"10295",249,2013-06-01,0
"10296",249,2013-07-01,0
"10297",249,2013-08-01,0
"10298",249,2013-09-01,0
"10299",249,2013-10-01,0
"10300",249,2013-11-01,0
"10301",249,2013-12-01,0
"10302",249,2014-01-01,0
"10303",249,2014-02-01,0
"10304",249,2014-03-01,0
"10305",249,2014-04-01,0
"10306",249,2014-05-01,0
"10307",249,2014-06-01,0
"10308",249,2014-07-01,0
"10309",249,2014-08-01,0
"10310",249,2014-09-01,0
"10311",249,2014-10-01,0
"10312",249,2014-11-01,0
"10313",249,2014-12-01,0
"10314",249,2015-01-01,0
"10315",249,2015-02-01,0
"10316",249,2015-03-01,0
"10317",249,2015-04-01,0
"10318",249,2015-05-01,0
"10319",249,2015-06-01,0
"10320",249,2015-07-01,0
"10321",249,2015-08-01,0
"10322",249,2015-09-01,0
"10323",249,2015-10-01,0
"10324",249,2015-11-01,0
"10325",249,2015-12-01,0
"10326",249,2016-01-01,0
"10327",249,2016-02-01,0
"10328",249,2016-03-01,0
"10329",249,2016-04-01,0
"10330",249,2016-05-01,0
"10331",249,2016-06-01,0
"10332",249,2016-07-01,0
"10333",249,2016-08-01,0
"10334",249,2016-09-01,0
"10335",249,2016-10-01,0
"10336",249,2016-11-01,0
"10337",249,2016-12-01,0
"10338",249,2017-01-01,0
"10339",249,2017-02-01,0
"10340",249,2017-03-01,0
"10341",249,2017-04-01,0
"10342",249,2017-05-01,0
"10343",249,2017-06-01,0
"10344",249,2017-07-01,0
"10345",249,2017-08-01,0
"10346",249,2017-09-01,0
"10347",249,2017-10-01,0
"10348",249,2017-11-01,0
"10349",250,2013-01-01,0
"10350",250,2013-02-01,0
"10351",250,2013-03-01,0
"10352",250,2013-04-01,0
"10353",250,2013-05-01,0
"10354",250,2013-06-01,0
"10355",250,2013-07-01,0
"10356",250,2013-08-01,0
"10357",250,2013-09-01,0
"10358",250,2013-10-01,0
"10359",250,2013-11-01,0
"10360",250,2013-12-01,0
"10361",250,2014-01-01,0
"10362",250,2014-02-01,0
"10363",250,2014-03-01,0
"10364",250,2014-04-01,0
"10365",250,2014-05-01,0
"10366",250,2014-06-01,0
"10367",250,2014-07-01,0
"10368",250,2014-08-01,0
"10369",250,2014-09-01,0
"10370",250,2014-10-01,0
"10371",250,2014-11-01,0
"10372",250,2014-12-01,0
"10373",250,2015-01-01,0
"10374",250,2015-02-01,0
"10375",250,2015-03-01,0
"10376",250,2015-04-01,0
"10377",250,2015-05-01,0
"10378",250,2015-06-01,0
"10379",250,2015-07-01,0
"10380",250,2015-08-01,0
"10381",250,2015-09-01,0
"10382",250,2015-10-01,0
"10383",250,2015-11-01,0
"10384",250,2015-12-01,0
"10385",250,2016-01-01,0
"10386",250,2016-02-01,0
"10387",250,2016-03-01,0
"10388",250,2016-04-01,0
"10389",250,2016-05-01,0
"10390",250,2016-06-01,0
"10391",250,2016-07-01,0
"10392",250,2016-08-01,0
"10393",250,2016-09-01,0
"10394",250,2016-10-01,0
"10395",250,2016-11-01,0
"10396",250,2016-12-01,0
"10397",250,2017-01-01,0
"10398",250,2017-02-01,0
"10399",250,2017-03-01,0
"10400",250,2017-04-01,0
"10401",250,2017-05-01,0
"10402",250,2017-06-01,0
"10403",250,2017-07-01,0
"10404",250,2017-08-01,0
"10405",250,2017-09-01,0
"10406",250,2017-10-01,0
"10407",250,2017-11-01,0
"10408",251,2013-01-01,0
"10409",251,2013-02-01,0
"10410",251,2013-03-01,0
"10411",251,2013-04-01,0
"10412",251,2013-05-01,0
"10413",251,2013-06-01,0
"10414",251,2013-07-01,0
"10415",251,2013-08-01,0
"10416",251,2013-09-01,0
"10417",251,2013-10-01,0
"10418",251,2013-11-01,0
"10419",251,2013-12-01,0
"10420",251,2014-01-01,0
"10421",251,2014-02-01,0
"10422",251,2014-03-01,0
"10423",251,2014-04-01,0
"10424",251,2014-05-01,0
"10425",251,2014-06-01,0
"10426",251,2014-07-01,0
"10427",251,2014-08-01,0
"10428",251,2014-09-01,0
"10429",251,2014-10-01,0
"10430",251,2014-11-01,0
"10431",251,2014-12-01,0
"10432",251,2015-01-01,0
"10433",251,2015-02-01,0
"10434",251,2015-03-01,0
"10435",251,2015-04-01,0
"10436",251,2015-05-01,0
"10437",251,2015-06-01,0
"10438",251,2015-07-01,0
"10439",251,2015-08-01,0
"10440",251,2015-09-01,0
"10441",251,2015-10-01,0
"10442",251,2015-11-01,0
"10443",251,2015-12-01,0
"10444",251,2016-01-01,0
"10445",251,2016-02-01,0
"10446",251,2016-03-01,0
"10447",251,2016-04-01,0
"10448",251,2016-05-01,0
"10449",251,2016-06-01,0
"10450",251,2016-07-01,0
"10451",251,2016-08-01,0
"10452",251,2016-09-01,0
"10453",251,2016-10-01,0
"10454",251,2016-11-01,0
"10455",251,2016-12-01,0
"10456",251,2017-01-01,0
"10457",251,2017-02-01,0
"10458",251,2017-03-01,0
"10459",251,2017-04-01,0
"10460",251,2017-05-01,0
"10461",251,2017-06-01,0
"10462",251,2017-07-01,0
"10463",251,2017-08-01,0
"10464",251,2017-09-01,0
"10465",251,2017-10-01,0
"10466",251,2017-11-01,0
"10467",252,2013-01-01,0
"10468",252,2013-02-01,0
"10469",252,2013-03-01,0
"10470",252,2013-04-01,0
"10471",252,2013-05-01,0
"10472",252,2013-06-01,0
"10473",252,2013-07-01,0
"10474",252,2013-08-01,0
"10475",252,2013-09-01,0
"10476",252,2013-10-01,0
"10477",252,2013-11-01,0
"10478",252,2013-12-01,0
"10479",252,2014-01-01,0
"10480",252,2014-02-01,0
"10481",252,2014-03-01,0
"10482",252,2014-04-01,0
"10483",252,2014-05-01,0
"10484",252,2014-06-01,0
"10485",252,2014-07-01,0
"10486",252,2014-08-01,0
"10487",252,2014-09-01,0
"10488",252,2014-10-01,0
"10489",252,2014-11-01,0
"10490",252,2014-12-01,0
"10491",252,2015-01-01,0
"10492",252,2015-02-01,0
"10493",252,2015-03-01,0
"10494",252,2015-04-01,0
"10495",252,2015-05-01,0
"10496",252,2015-06-01,0
"10497",252,2015-07-01,0
"10498",252,2015-08-01,0
"10499",252,2015-09-01,0
"10500",252,2015-10-01,0
"10501",252,2015-11-01,0
"10502",252,2015-12-01,1
"10503",253,2013-01-01,0
"10504",253,2013-02-01,0
"10505",253,2013-03-01,0
"10506",253,2013-04-01,0
"10507",253,2013-05-01,0
"10508",253,2013-06-01,0
"10509",253,2013-07-01,0
"10510",253,2013-08-01,0
"10511",253,2013-09-01,0
"10512",253,2013-10-01,0
"10513",253,2013-11-01,0
"10514",253,2013-12-01,0
"10515",253,2014-01-01,0
"10516",253,2014-02-01,0
"10517",253,2014-03-01,0
"10518",253,2014-04-01,0
"10519",253,2014-05-01,0
"10520",253,2014-06-01,1
"10521",254,2013-01-01,0
"10522",254,2013-02-01,0
"10523",254,2013-03-01,0
"10524",254,2013-04-01,0
"10525",254,2013-05-01,0
"10526",254,2013-06-01,0
"10527",254,2013-07-01,0
"10528",254,2013-08-01,0
"10529",254,2013-09-01,0
"10530",254,2013-10-01,0
"10531",254,2013-11-01,0
"10532",254,2013-12-01,0
"10533",254,2014-01-01,0
"10534",254,2014-02-01,0
"10535",254,2014-03-01,0
"10536",254,2014-04-01,0
"10537",254,2014-05-01,0
"10538",254,2014-06-01,0
"10539",254,2014-07-01,0
"10540",254,2014-08-01,0
"10541",254,2014-09-01,0
"10542",254,2014-10-01,0
"10543",254,2014-11-01,0
"10544",254,2014-12-01,0
"10545",254,2015-01-01,0
"10546",254,2015-02-01,0
"10547",254,2015-03-01,0
"10548",254,2015-04-01,0
"10549",254,2015-05-01,0
"10550",254,2015-06-01,0
"10551",254,2015-07-01,0
"10552",254,2015-08-01,0
"10553",254,2015-09-01,0
"10554",254,2015-10-01,0
"10555",254,2015-11-01,0
"10556",254,2015-12-01,0
"10557",254,2016-01-01,0
"10558",254,2016-02-01,0
"10559",254,2016-03-01,0
"10560",254,2016-04-01,0
"10561",254,2016-05-01,0
"10562",254,2016-06-01,0
"10563",254,2016-07-01,0
"10564",254,2016-08-01,0
"10565",254,2016-09-01,0
"10566",254,2016-10-01,0
"10567",254,2016-11-01,0
"10568",254,2016-12-01,0
"10569",254,2017-01-01,0
"10570",254,2017-02-01,0
"10571",254,2017-03-01,0
"10572",254,2017-04-01,0
"10573",254,2017-05-01,0
"10574",254,2017-06-01,0
"10575",254,2017-07-01,0
"10576",254,2017-08-01,0
"10577",254,2017-09-01,0
"10578",254,2017-10-01,0
"10579",254,2017-11-01,0
"10580",255,2013-01-01,0
"10581",255,2013-02-01,0
"10582",255,2013-03-01,0
"10583",255,2013-04-01,0
"10584",255,2013-05-01,0
"10585",255,2013-06-01,0
"10586",255,2013-07-01,0
"10587",255,2013-08-01,0
"10588",255,2013-09-01,0
"10589",255,2013-10-01,0
"10590",255,2013-11-01,0
"10591",255,2013-12-01,0
"10592",255,2014-01-01,0
"10593",255,2014-02-01,0
"10594",255,2014-03-01,0
"10595",255,2014-04-01,0
"10596",255,2014-05-01,0
"10597",255,2014-06-01,1
"10598",256,2013-01-01,0
"10599",256,2013-02-01,0
"10600",256,2013-03-01,0
"10601",256,2013-04-01,0
"10602",256,2013-05-01,0
"10603",256,2013-06-01,0
"10604",256,2013-07-01,0
"10605",256,2013-08-01,0
"10606",256,2013-09-01,0
"10607",256,2013-10-01,0
"10608",256,2013-11-01,0
"10609",256,2013-12-01,0
"10610",256,2014-01-01,0
"10611",256,2014-02-01,0
"10612",256,2014-03-01,0
"10613",256,2014-04-01,0
"10614",256,2014-05-01,0
"10615",256,2014-06-01,0
"10616",256,2014-07-01,0
"10617",256,2014-08-01,0
"10618",256,2014-09-01,0
"10619",256,2014-10-01,0
"10620",256,2014-11-01,0
"10621",256,2014-12-01,0
"10622",256,2015-01-01,0
"10623",256,2015-02-01,0
"10624",256,2015-03-01,0
"10625",256,2015-04-01,0
"10626",256,2015-05-01,0
"10627",256,2015-06-01,0
"10628",256,2015-07-01,0
"10629",256,2015-08-01,0
"10630",256,2015-09-01,0
"10631",256,2015-10-01,0
"10632",256,2015-11-01,1
"10633",257,2013-01-01,0
"10634",257,2013-02-01,1
"10635",258,2013-01-01,0
"10636",258,2013-02-01,0
"10637",258,2013-03-01,0
"10638",258,2013-04-01,0
"10639",258,2013-05-01,0
"10640",258,2013-06-01,0
"10641",258,2013-07-01,0
"10642",258,2013-08-01,0
"10643",258,2013-09-01,0
"10644",258,2013-10-01,0
"10645",258,2013-11-01,0
"10646",258,2013-12-01,0
"10647",258,2014-01-01,0
"10648",258,2014-02-01,0
"10649",258,2014-03-01,0
"10650",258,2014-04-01,0
"10651",258,2014-05-01,0
"10652",258,2014-06-01,0
"10653",258,2014-07-01,0
"10654",258,2014-08-01,0
"10655",258,2014-09-01,0
"10656",258,2014-10-01,0
"10657",258,2014-11-01,0
"10658",258,2014-12-01,0
"10659",258,2015-01-01,0
"10660",258,2015-02-01,0
"10661",258,2015-03-01,0
"10662",258,2015-04-01,0
"10663",258,2015-05-01,0
"10664",258,2015-06-01,0
"10665",258,2015-07-01,0
"10666",258,2015-08-01,0
"10667",258,2015-09-01,0
"10668",258,2015-10-01,0
"10669",258,2015-11-01,0
"10670",258,2015-12-01,0
"10671",258,2016-01-01,0
"10672",258,2016-02-01,0
"10673",258,2016-03-01,0
"10674",258,2016-04-01,0
"10675",258,2016-05-01,0
"10676",258,2016-06-01,0
"10677",258,2016-07-01,0
"10678",258,2016-08-01,0
"10679",258,2016-09-01,0
"10680",258,2016-10-01,0
"10681",258,2016-11-01,0
"10682",258,2016-12-01,0
"10683",258,2017-01-01,0
"10684",258,2017-02-01,0
"10685",258,2017-03-01,0
"10686",258,2017-04-01,0
"10687",258,2017-05-01,0
"10688",258,2017-06-01,0
"10689",258,2017-07-01,0
"10690",258,2017-08-01,0
"10691",258,2017-09-01,0
"10692",258,2017-10-01,0
"10693",258,2017-11-01,0
"10694",259,2013-01-01,1
"10695",260,2013-01-01,0
"10696",260,2013-02-01,0
"10697",260,2013-03-01,0
"10698",260,2013-04-01,0
"10699",260,2013-05-01,0
"10700",260,2013-06-01,0
"10701",260,2013-07-01,0
"10702",260,2013-08-01,0
"10703",260,2013-09-01,0
"10704",260,2013-10-01,0
"10705",260,2013-11-01,0
"10706",260,2013-12-01,0
"10707",260,2014-01-01,0
"10708",260,2014-02-01,0
"10709",260,2014-03-01,0
"10710",260,2014-04-01,0
"10711",260,2014-05-01,0
"10712",260,2014-06-01,0
"10713",260,2014-07-01,0
"10714",260,2014-08-01,0
"10715",260,2014-09-01,0
"10716",260,2014-10-01,0
"10717",260,2014-11-01,0
"10718",260,2014-12-01,0
"10719",260,2015-01-01,0
"10720",260,2015-02-01,0
"10721",260,2015-03-01,0
"10722",260,2015-04-01,0
"10723",260,2015-05-01,0
"10724",260,2015-06-01,1
"10725",261,2013-01-01,0
"10726",261,2013-02-01,0
"10727",261,2013-03-01,1
"10728",262,2013-01-01,0
"10729",262,2013-02-01,0
"10730",262,2013-03-01,0
"10731",262,2013-04-01,0
"10732",262,2013-05-01,0
"10733",262,2013-06-01,0
"10734",262,2013-07-01,0
"10735",262,2013-08-01,0
"10736",262,2013-09-01,0
"10737",262,2013-10-01,0
"10738",262,2013-11-01,0
"10739",262,2013-12-01,0
"10740",262,2014-01-01,0
"10741",262,2014-02-01,0
"10742",262,2014-03-01,0
"10743",262,2014-04-01,0
"10744",262,2014-05-01,0
"10745",262,2014-06-01,0
"10746",262,2014-07-01,0
"10747",262,2014-08-01,0
"10748",262,2014-09-01,0
"10749",262,2014-10-01,0
"10750",262,2014-11-01,0
"10751",262,2014-12-01,0
"10752",262,2015-01-01,0
"10753",262,2015-02-01,0
"10754",262,2015-03-01,0
"10755",262,2015-04-01,0
"10756",262,2015-05-01,0
"10757",262,2015-06-01,1
"10758",263,2013-01-01,0
"10759",263,2013-02-01,0
"10760",263,2013-03-01,0
"10761",263,2013-04-01,0
"10762",263,2013-05-01,0
"10763",263,2013-06-01,0
"10764",263,2013-07-01,0
"10765",263,2013-08-01,0
"10766",263,2013-09-01,0
"10767",263,2013-10-01,0
"10768",263,2013-11-01,0
"10769",263,2013-12-01,0
"10770",263,2014-01-01,0
"10771",263,2014-02-01,0
"10772",263,2014-03-01,0
"10773",263,2014-04-01,0
"10774",263,2014-05-01,0
"10775",263,2014-06-01,0
"10776",263,2014-07-01,0
"10777",263,2014-08-01,0
"10778",263,2014-09-01,0
"10779",263,2014-10-01,0
"10780",263,2014-11-01,0
"10781",263,2014-12-01,0
"10782",263,2015-01-01,0
"10783",263,2015-02-01,0
"10784",263,2015-03-01,0
"10785",263,2015-04-01,0
"10786",263,2015-05-01,0
"10787",263,2015-06-01,0
"10788",263,2015-07-01,0
"10789",263,2015-08-01,0
"10790",263,2015-09-01,0
"10791",263,2015-10-01,0
"10792",263,2015-11-01,0
"10793",263,2015-12-01,0
"10794",263,2016-01-01,0
"10795",263,2016-02-01,0
"10796",263,2016-03-01,0
"10797",263,2016-04-01,0
"10798",263,2016-05-01,0
"10799",263,2016-06-01,0
"10800",263,2016-07-01,0
"10801",263,2016-08-01,0
"10802",263,2016-09-01,0
"10803",263,2016-10-01,0
"10804",263,2016-11-01,0
"10805",263,2016-12-01,0
"10806",263,2017-01-01,0
"10807",263,2017-02-01,0
"10808",263,2017-03-01,0
"10809",263,2017-04-01,0
"10810",263,2017-05-01,0
"10811",263,2017-06-01,0
"10812",263,2017-07-01,0
"10813",263,2017-08-01,0
"10814",263,2017-09-01,0
"10815",263,2017-10-01,0
"10816",263,2017-11-01,0
"10817",264,2013-01-01,0
"10818",264,2013-02-01,0
"10819",264,2013-03-01,0
"10820",264,2013-04-01,0
"10821",264,2013-05-01,0
"10822",264,2013-06-01,0
"10823",264,2013-07-01,0
"10824",264,2013-08-01,0
"10825",264,2013-09-01,0
"10826",264,2013-10-01,0
"10827",264,2013-11-01,0
"10828",264,2013-12-01,0
"10829",264,2014-01-01,0
"10830",264,2014-02-01,0
"10831",264,2014-03-01,0
"10832",264,2014-04-01,0
"10833",264,2014-05-01,0
"10834",264,2014-06-01,0
"10835",264,2014-07-01,0
"10836",264,2014-08-01,0
"10837",264,2014-09-01,0
